locus_tag,chromosome,gene_name,mutation_count,mutated,CDS_length_bp,mutation_density,gc_content,protein_abundance,rna_level,essential,replication_timing
YMR218C,chrXIII,TRS130,0,0,3309,0.0,0.3556965850710184,4.07,0.6404409525174152,1.0,41.05
YMR219W,chrXIII,ESC1,1,1,4977,0.0002009242515571,0.3867791842475386,11.3,0.8966173335243822,0.0,42.43
YMR220W,chrXIII,ERG8,0,0,1356,0.0,0.3982300884955752,58.4,2.9460283815801085,1.0,44.25
YMR221C,chrXIII,YMR221C,0,0,1515,0.0,0.3907590759075907,5.07,1.0567275716537363,0.0,44.44
YMR222C,chrXIII,FSH2,0,0,672,0.0,0.4702380952380952,37.6,1.4730141907900571,0.0,44.84
YMR223W,chrXIII,UBP8,0,0,1416,0.0,0.3622881355932203,19.9,0.7685291430208995,0.0,44.15
YMR224C,chrXIII,MRE11,0,0,2079,0.0,0.3900913900913901,2.99,0.2561763810069664,1.0,43.4
YMR225C,chrXIII,MRPL44,0,0,297,0.0,0.3939393939393939,71.7,6.948784334813964,0.0,42.73
YMR226C,chrXIII,YMR226C,0,0,804,0.0,0.4378109452736318,619.0,6.660585906181124,0.0,41.78
YMR227C,chrXIII,TAF7,0,0,1773,0.0,0.4151156232374506,14.5,0.2881984286328367,1.0,41.81
YMR228W,chrXIII,MTF1,0,0,1026,0.0,0.3625730994152046,11.0,0.4803307143880623,0.0,40.73
YMR229C,chrXIII,RRP5,0,0,5190,0.0,0.374373795761079,201.0,2.337609476688573,1.0,38.97
YMR230W,chrXIII,RPS10B,0,0,318,0.0,0.3773584905660377,1027.0,92.60776173401716,0.0,38.34
YMR230W-A,chrXIII,YMR230W-A,0,0,189,0.0,0.3068783068783068,0.145,,0.0,38.34
YMR231W,chrXIII,PEP5,0,0,3090,0.0,0.3601941747572815,9.87,1.1527937145313487,0.0,37.84
YMR232W,chrXIII,FUS2,0,0,2034,0.0,0.3402163225172074,6.0,0.2561763810069664,0.0,35.22
YMR233W,chrXIII,TRI1,0,0,681,0.0,0.3759177679882525,14.9,1.0887496192796078,0.0,34.76
YMR234W,chrXIII,RNH1,0,0,1047,0.0,0.3658070678127985,5.23,0.5123527620139329,0.0,34.48
YMR235C,chrXIII,RNA1,0,0,1224,0.0,0.392156862745098,294.0,11.59198124056527,1.0,32.94
YMR236W,chrXIII,TAF9,0,0,474,0.0,0.4789029535864978,72.7,1.537058286041802,1.0,33.46
YMR237W,chrXIII,BCH1,0,0,2175,0.0,0.3885057471264367,43.5,3.298270905464697,0.0,31.29
YMR238W,chrXIII,DFG5,0,0,1377,0.0,0.4095860566448802,33.7,3.106138619709472,0.0,30.53
YMR239C,chrXIII,RNT1,1,1,1416,0.0007062146892655,0.3580508474576271,19.1,1.408970095538315,1.0,30.47
YMR240C,chrXIII,CUS1,0,0,1311,0.0,0.4111365369946606,4.76,1.9853669528039968,1.0,28.65
YMR241W,chrXIII,YHM2,0,0,945,0.0,0.419047619047619,242.0,4.867351239132375,0.0,28.69
YMR242C,chrXIII,RPL20A,0,0,519,0.0,0.4161849710982659,1693.0,19.27727267077419,0.0,28.43
YMR242W-A,chrXIII,YMR242W-A,0,0,90,0.0,0.4777777777777778,0.91,0.0640440952517416,0.0,28.43
YMR243C,chrXIII,ZRC1,0,0,1329,0.0,0.401053423626787,94.0,5.251615810642798,0.0,25.77
YMR244C-A,chrXIII,COA6,0,0,315,0.0,0.4571428571428571,45.0,,0.0,24.99
YMR244W,chrXIII,YMR244W,0,0,1068,0.0,0.4868913857677903,1.52,0.0640440952517416,0.0,25.17
YMR245W,chrXIII,YMR245W,0,0,621,0.0,0.4524959742351047,0.634,0.4803307143880623,0.0,24.99
YMR246W,chrXIII,FAA4,0,0,2085,0.0,0.4302158273381295,244.0,4.931395334384105,0.0,26.36
YMR247C,chrXIII,RKR1,0,0,4689,0.0,0.3467690339091491,10.5,1.1527937145313487,0.0,26.89
YMR247W-A,chrXIII,YMR247W-A,0,0,144,0.0,0.4375,,0.44830866676219,0.0,27.52
YMR250W,chrXIII,GAD1,0,0,1758,0.0,0.4209328782707622,56.3,8.806063097114473,0.0,27.18
YMR251W,chrXIII,GTO3,0,0,1101,0.0,0.4686648501362397,1.02,0.0640440952517416,0.0,27.57
YMR251W-A,chrXIII,HOR7,0,0,180,0.0,0.4666666666666667,104.0,146.50086788836225,0.0,29.14
YMR252C,chrXIII,YMR252C,0,0,405,0.0,0.4,1.64,2.497719714817923,0.0,28.87
YMR253C,chrXIII,YMR253C,0,0,1245,0.0,0.3975903614457831,5.67,0.3202204762587075,0.0,29.34
YMR254C,chrXIII,YMR254C,0,0,309,0.0,0.3689320388349514,0.679,0.0640440952517416,0.0,29.29
YMR255W,chrXIII,GFD1,0,0,567,0.0,0.3738977072310405,43.8,3.234226810212963,0.0,29.29
YMR256C,chrXIII,COX7,0,0,183,0.0,0.3825136612021858,32.3,13.41723795523986,0.0,30.67
YMR257C,chrXIII,PET111,0,0,2403,0.0,0.3445692883895131,2.09,0.0640440952517416,0.0,29.86
YMR258C,chrXIII,ROY1,0,0,1662,0.0,0.3676293622141998,10.6,2.433675619566188,0.0,30.1
YMR259C,chrXIII,TRM732,0,0,4263,0.0,0.3537414965986394,20.4,2.017389000429866,0.0,29.32
YMR260C,chrXIII,TIF11,0,0,462,0.0,0.3701298701298701,499.0,24.272712100410075,1.0,28.3
YMR261C,chrXIII,TPS3,0,0,3165,0.0,0.3984202211690363,105.0,2.209521286185085,0.0,26.95
YMR262W,chrXIII,YMR262W,0,0,942,0.0,0.4447983014861996,6.22,1.1848157621572193,0.0,27.17
YMR263W,chrXIII,SAP30,0,0,606,0.0,0.4356435643564356,17.1,0.6404409525174152,0.0,25.57
YMR264W,chrXIII,CUE1,0,0,612,0.0,0.4428104575163398,28.6,6.884740239562219,0.0,26.19
YMR265C,chrXIII,YMR265C,0,0,1386,0.0,0.4321789321789321,1.11,1.537058286041802,0.0,24.19
YMR266W,chrXIII,RSN1,0,0,2862,0.0,0.3825995807127882,41.2,1.537058286041802,0.0,23.65
YMR267W,chrXIII,PPA2,0,0,933,0.0,0.37513397642015,15.1,1.5690803336676693,0.0,22.98
YMR268C,chrXIII,PRP24,0,0,1335,0.0,0.3677902621722846,3.32,0.6404409525174152,1.0,21.96
YMR269W,chrXIII,TMA23,0,0,636,0.0,0.3820754716981132,23.8,2.433675619566188,0.0,21.5
YMR270C,chrXIII,RRN9,0,0,1098,0.0,0.3806921675774135,3.06,1.9213228575522483,1.0,19.29
YMR271C,chrXIII,URA10,0,0,684,0.0,0.3976608187134502,22.5,0.7365070953950285,0.0,19.08
YMR272C,chrXIII,SCS7,0,0,1155,0.0,0.4251082251082251,61.8,6.788674096684608,0.0,17.33
YMR272W-A,chrXIII,YMR272W-A,0,0,114,0.0,0.4473684210526316,0.982,,,17.79
YMR272W-B,chrXIII,YMR272W-B,0,0,108,0.0,0.4259259259259259,,,0.0,17.79
YMR273C,chrXIII,ZDS1,1,1,2748,0.0003639010189228,0.4246724890829694,4.33,,0.0,18.39
YMR274C,chrXIII,RCE1,0,0,948,0.0,0.3818565400843882,0.462,0.1280881905034832,0.0,17.08
YMR275C,chrXIII,BUL1,1,1,2931,0.0003411804844762,0.4036165131354486,7.6,1.344926000286574,0.0,17.93
YMR276W,chrXIII,DSK2,0,0,1122,0.0,0.5142602495543672,150.0,7.204960715820931,0.0,20.01
YMR277W,chrXIII,FCP1,0,0,2199,0.0,0.4274670304683947,18.7,1.2808819050348323,1.0,20.89
YMR278W,chrXIII,PRM15,0,0,1869,0.0,0.3905831995719636,37.9,,0.0,20.96
YMR279C,chrXIII,YMR279C,0,0,1623,0.0,0.4115834873690696,0.586,,0.0,22.13
YMR280C,chrXIII,CAT8,1,1,4302,0.000232450023245,0.3770339377033938,2.08,0.0640440952517416,0.0,22.02
YMR281W,chrXIII,GPI12,0,0,915,0.0,0.3759562841530054,5.47,2.017389000429866,1.0,22.42
YMR282C,chrXIII,AEP2,0,0,1743,0.0,0.3706253585771658,5.39,1.7612126194228943,0.0,22.08
YMR283C,chrXIII,RIT1,0,0,1542,0.0,0.3748378728923476,5.38,0.7685291430208995,0.0,21.28
YMR284W,chrXIII,YKU70,0,0,1809,0.0,0.3377556661138751,7.27,0.3522425238845795,0.0,25.49
YMR285C,chrXIII,NGL2,0,0,1548,0.0,0.3869509043927648,28.4,1.3769480479124443,0.0,26.14
YMR286W,chrXIII,MRPL33,0,0,261,0.0,0.425287356321839,44.5,1.1527937145313487,0.0,27.28
YMR287C,chrXIII,DSS1,0,0,2910,0.0,0.3690721649484536,5.83,0.44830866676219,0.0,28.92
YMR288W,chrXIII,HSH155,0,0,2916,0.0,0.382716049382716,9.78,0.8325732382726408,1.0,30.53
YMR289W,chrXIII,ABZ2,0,0,1125,0.0,0.3848888888888889,33.9,3.298270905464697,0.0,31.47
YMR290C,chrXIII,HAS1,0,0,1518,0.0,0.378129117259552,145.0,2.337609476688573,1.0,32.46
YMR290W-A,chrXIII,YMR290W-A,0,0,348,0.0,0.3275862068965517,0.133,0.0320220476258708,1.0,31.84
YMR291W,chrXIII,TDA1,0,0,1761,0.0,0.4116978989210675,35.5,0.7365070953950285,0.0,33.02
YMR292W,chrXIII,GOT1,0,0,417,0.0,0.3741007194244604,11.9,3.6505134293492727,0.0,33.63
YMR293C,chrXIII,HER2,0,0,1395,0.0,0.3827956989247312,3.95,0.7044850477691579,0.0,33.55
YMR294W,chrXIII,JNM1,0,0,1122,0.0,0.3787878787878788,1.94,0.5123527620139329,0.0,33.4
YMR294W-A,chrXIII,YMR294W-A,0,0,360,0.0,0.425,0.72,,0.0,33.4
YMR295C,chrXIII,YMR295C,0,0,594,0.0,0.4562289562289562,352.0,,0.0,33.93
YMR296C,chrXIII,LCB1,0,0,1677,0.0,0.4704830053667262,93.2,6.564519763303515,1.0,33.97
YMR297W,chrXIII,PRC1,0,0,1599,0.0,0.4646654158849281,262.0,14.313855288764252,0.0,32.07
YMR298W,chrXIII,LIP1,0,0,453,0.0,0.4061810154525386,53.1,9.126283573373184,1.0,32.75
YMR299C,chrXIII,DYN3,1,1,939,0.0010649627263045,0.356762513312034,2.7,0.8325732382726408,0.0,33.43
YMR300C,chrXIII,ADE4,0,0,1533,0.0,0.3972602739726027,202.0,8.902129239992083,0.0,31.9
YMR301C,chrXIII,ATM1,0,0,2073,0.0,0.4129281234925229,14.8,0.3842645715104506,1.0,30.76
YMR302C,chrXIII,YME2,0,0,2553,0.0,0.3975714845280063,22.1,1.7612126194228943,0.0,30.51
YMR303C,chrXIII,ADH2,0,0,1047,0.0,0.4813753581661891,1347.0,,0.0,30.32
YMR304C-A,chrXIII,YMR304C-A,0,0,351,0.0,0.3219373219373219,0.424,1.4730141907900571,0.0,26.94
YMR304W,chrXIII,UBP15,0,0,3693,0.0,0.3761169780666125,22.6,2.337609476688573,0.0,29.01
YMR305C,chrXIII,SCW10,0,0,1170,0.0,0.4427350427350427,81.8,,0.0,26.81
YMR306C-A,chrXIII,YMR306C-A,0,0,390,0.0,0.3948717948717948,0.746,,0.0,25.82
YMR306W,chrXIII,FKS3,0,0,5358,0.0,0.3878312803284808,0.852,,0.0,26.84
YMR307C-A,chrXIII,YMR307C-A,0,0,195,0.0,0.3692307692307692,0.154,,,26.27
YMR307W,chrXIII,GAS1,0,0,1680,0.0,0.4160714285714286,526.0,16.363266336819976,0.0,26.27
YMR308C,chrXIII,PSE1,1,1,3270,0.0003058103975535,0.3856269113149847,82.8,3.394337048342306,1.0,26.4
YMR309C,chrXIII,NIP1,0,0,2439,0.0,0.3567035670356703,302.0,1.6331244289194151,1.0,23.81
YMR310C,chrXIII,YMR310C,0,0,954,0.0,0.4350104821802935,18.6,1.6971685241711532,0.0,23.32
YMR311C,chrXIII,GLC8,0,0,690,0.0,0.4289855072463768,78.5,4.515108715247772,0.0,22.84
YMR312W,chrXIII,ELP6,0,0,822,0.0,0.3953771289537713,20.3,1.4730141907900571,0.0,22.93
YMR313C,chrXIII,TGL3,1,1,1929,0.0005184033177812,0.3742871954380508,12.6,1.6971685241711532,0.0,24.44
YMR314W,chrXIII,PRE5,0,0,705,0.0,0.4397163120567376,301.0,8.35775443035228,1.0,26.68
YMR315W,chrXIII,YMR315W,0,0,1050,0.0,0.4123809523809524,251.0,10.919518240421947,0.0,26.27
YMR315W-A,chrXIII,YMR315W-A,0,0,108,0.0,0.4814814814814814,,0.0640440952517416,0.0,26.33
YMR316C-A,chrXIII,YMR316C-A,0,0,312,0.0,0.3653846153846153,0.449,,0.0,26.27
YMR316C-B,chrXIII,YMR316C-B,0,0,309,0.0,0.4368932038834951,0.458,,0.0,27.77
YMR316W,chrXIII,DIA1,0,0,1011,0.0,0.390702274975272,6.63,,0.0,27.71
YMR317W,chrXIII,YMR317W,2,1,3423,0.0005842827928717,0.4347063978965819,,0.1921322857552254,0.0,28.98
YMR318C,chrXIII,ADH6,0,0,1083,0.0,0.4256694367497691,344.0,9.606614287761236,0.0,27.7
YMR319C,chrXIII,FET4,0,0,1659,0.0,0.402049427365883,10.2,2.177499238559215,0.0,30.17
YMR320W,chrXIII,YMR320W,0,0,306,0.0,0.3725490196078431,,0.0320220476258708,0.0,29.33
YMR321C,chrXIII,YMR321C,0,0,318,0.0,0.4276729559748428,64.3,,,32.055
YMR322C,chrXIII,SNO4,0,0,714,0.0,0.4299719887955182,1.47,,0.0,34.78
YMR323W,chrXIII,ERR3,0,0,1314,0.0,0.4665144596651446,10.0,,,37.07333333333333
YMR324C,chrXIII,YMR324C,0,0,243,0.0,0.4074074074074074,0.498,,,38.22
YMR325W,chrXIII,PAU19,0,0,375,0.0,0.4746666666666667,1.73,,,38.58
YMR326C,chrXIII,YMR326C,0,0,309,0.0,0.3333333333333333,,0.1921322857552254,0.0,38.58
YNL001W,chrXIV,DOM34,0,0,1161,0.0,0.3479758828596038,35.1,2.7538960958248926,0.0,26.37
YNL002C,chrXIV,RLP7,0,0,969,0.0,0.3581011351909184,130.0,11.111650526177172,1.0,27.11
YNL003C,chrXIV,PET8,0,0,855,0.0,0.4233918128654971,7.46,1.9853669528039968,0.0,27.37
YNL004W,chrXIV,HRB1,0,0,1365,0.0,0.419047619047619,37.3,2.209521286185085,0.0,26.94
YNL005C,chrXIV,MRP7,0,0,1116,0.0,0.3808243727598566,40.2,2.177499238559215,0.0,26.09
YNL006W,chrXIV,LST8,0,0,912,0.0,0.425438596491228,22.6,6.372387477548292,1.0,26.53
YNL007C,chrXIV,SIS1,0,0,1059,0.0,0.4296506137865911,523.0,32.982709054646946,1.0,25.99
YNL008C,chrXIV,ASI3,0,0,2031,0.0,0.3545051698670605,1.95,0.9926834764019952,0.0,25.86
YNL009W,chrXIV,IDP3,0,0,1263,0.0,0.3642121931908155,34.1,1.3769480479124443,0.0,25.24
YNL010W,chrXIV,YNL010W,0,0,726,0.0,0.3801652892561983,508.0,20.334000242428,0.0,24.63
YNL011C,chrXIV,YNL011C,0,0,1335,0.0,0.3677902621722846,5.15,0.8005511906467704,0.0,22.68
YNL012W,chrXIV,SPO1,0,0,1896,0.0,0.3581223628691983,0.554,0.7365070953950285,0.0,23.37
YNL013C,chrXIV,YNL013C,0,0,378,0.0,0.3624338624338624,0.623,,0.0,22.42
YNL014W,chrXIV,HEF3,0,0,3135,0.0,0.4015948963317384,317.0,,0.0,23.24
YNL015W,chrXIV,PBI2,0,0,228,0.0,0.3947368421052631,404.0,8.870107192366214,0.0,24.42
YNL016W,chrXIV,PUB1,0,0,1362,0.0,0.4162995594713656,354.0,4.899373286758228,0.0,25.13
YNL017C,chrXIV,YNL017C,0,0,339,0.0,0.4542772861356932,0.49,,,25.09
YNL018C,chrXIV,YNL018C,0,0,1839,0.0,0.4399129961935835,0.697,,,26.86
YNL019C,chrXIV,YNL019C,0,0,855,0.0,0.4514619883040935,0.66,,,26.45
YNL020C,chrXIV,ARK1,0,0,1917,0.0,0.3943661971830985,5.61,0.5123527620139329,1.0,27.2
YNL021W,chrXIV,HDA1,0,0,2121,0.0,0.3856671381423857,18.3,0.8325732382726408,0.0,28.37
YNL022C,chrXIV,RCM1,0,0,1473,0.0,0.3944331296673455,37.3,1.4409921431641817,0.0,27.72
YNL023C,chrXIV,FAP1,0,0,2898,0.0,0.4126984126984127,3.58,2.3055874290626943,0.0,29.04
YNL024C,chrXIV,YNL024C,0,0,741,0.0,0.398110661268556,3.93,0.5123527620139329,0.0,27.66
YNL024C-A,chrXIV,KSH1,0,0,219,0.0,0.4018264840182648,35.7,3.426359095968184,1.0,27.66
YNL025C,chrXIV,SSN8,0,0,972,0.0,0.3734567901234568,2.73,1.2808819050348323,0.0,27.92
YNL026W,chrXIV,SAM50,0,0,1455,0.0,0.3814432989690721,14.3,0.8325732382726408,1.0,27.17
YNL027W,chrXIV,CRZ1,0,0,2037,0.0,0.3770250368188512,15.5,1.1848157621572193,0.0,26.31
YNL028W,chrXIV,YNL028W,0,0,318,0.0,0.3993710691823899,0.519,0.0640440952517416,1.0,27.22
YNL029C,chrXIV,KTR5,1,1,1569,0.0006373486297004,0.4149139579349904,1.36,1.3769480479124443,0.0,25.88
YNL030W,chrXIV,HHF2,0,0,312,0.0,0.4230769230769231,1885.0,27.0586302438609,0.0,25.82
YNL031C,chrXIV,HHT2,0,0,411,0.0,0.4184914841849148,1444.0,43.614028866436,0.0,25.4
YNL032W,chrXIV,SIW14,0,0,846,0.0,0.3888888888888889,10.6,2.9460283815801085,0.0,24.71
YNL033W,chrXIV,YNL033W,0,0,855,0.0,0.4502923976608187,0.938,,,23.435
YNL034W,chrXIV,YNL034W,0,0,1839,0.0,0.4448069603045133,0.587,,0.0,21.79
YNL035C,chrXIV,YNL035C,0,0,1170,0.0,0.4,39.5,1.1207716669054786,0.0,21.99
YNL036W,chrXIV,NCE103,0,0,666,0.0,0.4084084084084084,77.7,1.729190571797024,,16.54
YNL037C,chrXIV,IDH1,0,0,1083,0.0,0.4349030470914127,301.0,7.365070953950287,0.0,18.59
YNL038W,chrXIV,GPI15,0,0,690,0.0,0.3405797101449275,0.276,1.857278762300504,1.0,17.94
YNL039W,chrXIV,BDP1,0,0,1785,0.0,0.3943977591036414,9.3,1.1207716669054786,1.0,13.48
YNL040W,chrXIV,YNL040W,0,0,1371,0.0,0.3916849015317287,14.2,1.4409921431641817,0.0,19.53
YNL041C,chrXIV,COG6,0,0,2520,0.0,0.348015873015873,12.3,1.4730141907900571,0.0,20.26
YNL042W,chrXIV,BOP3,0,0,1191,0.0,0.4072208228379513,3.71,0.960661428776124,0.0,21.74
YNL042W-B,chrXIV,YNL042W-B,2,1,258,0.0077519379844961,0.4341085271317829,,0.0640440952517416,0.0,19.1
YNL043C,chrXIV,YNL043C,0,0,321,0.0,0.4080996884735202,0.548,,0.0,22.87
YNL044W,chrXIV,YIP3,0,0,531,0.0,0.3935969868173258,206.0,,0.0,22.87
YNL045W,chrXIV,LAP2,0,0,2016,0.0,0.404265873015873,62.6,3.45838114359405,0.0,22.55
YNL046W,chrXIV,YNL046W,0,0,519,0.0,0.4585741811175337,4.85,1.9213228575522483,0.0,23.66
YNL047C,chrXIV,SLM2,1,1,1971,0.0005073566717402,0.3962455606291222,6.94,,,24.25
YNL048W,chrXIV,ALG11,1,1,1647,0.0006071645415907,0.3642987249544626,14.4,,,24.5
YNL049C,chrXIV,SFB2,0,0,2631,0.0,0.3854047890535917,24.6,2.657829952947268,0.0,26.81
YNL050C,chrXIV,YNL050C,0,0,813,0.0,0.3813038130381304,15.7,0.7685291430208995,0.0,27.95
YNL051W,chrXIV,COG5,0,0,1212,0.0,0.3382838283828382,11.9,3.778601619852748,0.0,28.62
YNL052W,chrXIV,COX5A,0,0,462,0.0,0.4502164502164502,71.9,6.852718191936349,0.0,28.93
YNL053W,chrXIV,MSG5,0,0,1470,0.0,0.4204081632653061,3.06,0.5123527620139329,,29.28
YNL054W,chrXIV,VAC7,1,1,3498,0.0002858776443682,0.3933676386506575,4.39,0.3842645715104506,0.0,30.97
YNL054W-A,chrXIV,YNL054W-A,0,0,1323,0.0,0.4066515495086923,,,,32.12
YNL054W-B,chrXIV,YNL054W-B,0,0,5250,0.0,0.3838095238095238,,,,32.08
YNL055C,chrXIV,POR1,0,0,852,0.0,0.4530516431924882,1712.0,30.709143673210065,,32.16
YNL056W,chrXIV,OCA2,0,0,594,0.0,0.4107744107744108,6.85,2.593785857695526,0.0,32.16
YNL057W,chrXIV,YNL057W,0,0,333,0.0,0.4414414414414414,0.663,,0.0,34.42
YNL058C,chrXIV,YNL058C,0,0,951,0.0,0.4006309148264984,19.9,2.7538960958248926,0.0,33.35
YNL059C,chrXIV,ARP5,0,0,2268,0.0,0.3853615520282187,38.2,4.483086667621922,1.0,33.18
YNL061W,chrXIV,NOP2,0,0,1857,0.0,0.4001077005923532,199.0,2.1454771909333403,1.0,30.8
YNL062C,chrXIV,GCD10,0,0,1437,0.0,0.3820459290187891,29.6,,1.0,30.09
YNL063W,chrXIV,MTQ1,0,0,945,0.0,0.4232804232804232,10.9,,0.0,31.15
YNL064C,chrXIV,YDJ1,0,0,1230,0.0,0.4146341463414634,1325.0,21.102529385448825,0.0,29.8
YNL065W,chrXIV,AQR1,0,0,1761,0.0,0.4026121521862578,5.39,1.3129039526606996,0.0,27.95
YNL066W,chrXIV,SUN4,0,0,1263,0.0,0.4663499604117181,55.7,7.204960715820931,0.0,27.4
YNL067W,chrXIV,RPL9B,0,0,576,0.0,0.4114583333333333,2045.0,10.695363907040852,0.0,24.38
YNL067W-A,chrXIV,YNL067W-A,0,0,147,0.0,0.3333333333333333,0.451,0.0640440952517416,,24.88
YNL067W-B,chrXIV,YNL067W-B,0,0,141,0.0,0.3475177304964539,,0.0640440952517416,0.0,24.88
YNL068C,chrXIV,FKH2,0,0,2589,0.0,0.4074932406334492,9.41,0.8325732382726408,0.0,27.67
YNL069C,chrXIV,RPL16B,0,0,597,0.0,0.4288107202680067,2514.0,39.86744929420905,0.0,27.42
YNL070W,chrXIV,TOM7,0,0,183,0.0,0.3497267759562841,39.6,19.7255813375364,0.0,27.91
YNL071W,chrXIV,LAT1,0,0,1449,0.0,0.4541062801932367,384.0,15.11440647941103,0.0,29.97
YNL072W,chrXIV,RNH201,0,0,924,0.0,0.4837662337662338,8.17,0.7685291430208995,0.0,29.86
YNL073W,chrXIV,MSK1,0,0,1731,0.0,0.4170999422299249,8.26,1.0247055240278655,0.0,30.77
YNL074C,chrXIV,MLF3,0,0,1359,0.0,0.4260485651214128,21.5,2.8499622387025063,0.0,32.31
YNL075W,chrXIV,IMP4,0,0,873,0.0,0.3917525773195876,44.9,1.4409921431641817,1.0,33.29
YNL076W,chrXIV,MKS1,0,0,1755,0.0,0.3965811965811965,9.73,0.8325732382726408,0.0,33.7
YNL077W,chrXIV,APJ1,1,1,1587,0.0006301197227473,0.4127284183994959,2.78,6.404409525174163,0.0,33.35
YNL078W,chrXIV,NIS1,0,0,1224,0.0,0.4452614379084967,3.48,1.4409921431641817,0.0,35.71
YNL079C,chrXIV,TPM1,0,0,600,0.0,0.44,837.0,7.94146781121596,0.0,35.29
YNL080C,chrXIV,EOS1,0,0,1101,0.0,0.4341507720254314,3.06,0.5763968572656736,0.0,36.0
YNL081C,chrXIV,SWS2,0,0,432,0.0,0.4074074074074074,8.36,4.995439429635849,0.0,35.77
YNL082W,chrXIV,PMS1,0,0,2622,0.0,0.3573607932875667,2.22,0.6724630001432869,0.0,35.92
YNL083W,chrXIV,SAL1,0,0,1485,0.0,0.4026936026936027,5.38,0.7365070953950285,0.0,37.71
YNL084C,chrXIV,END3,0,0,1050,0.0,0.3504761904761905,68.2,6.596541810929385,0.0,36.01
YNL085W,chrXIV,MKT1,0,0,2493,0.0,0.3638186923385479,32.6,2.8179401910766355,0.0,36.66
YNL086W,chrXIV,SNN1,0,0,309,0.0,0.4757281553398058,5.42,1.537058286041802,,37.23
YNL087W,chrXIV,TCB2,0,0,3537,0.0,0.3782866836301951,41.5,2.113455143307468,0.0,34.75
YNL088W,chrXIV,TOP2,0,0,4287,0.0,0.3603918824352694,37.4,0.9926834764019952,1.0,34.23
YNL089C,chrXIV,YNL089C,0,0,477,0.0,0.3983228511530398,0.482,,0.0,33.18
YNL090W,chrXIV,RHO2,0,0,579,0.0,0.4006908462867012,30.7,,0.0,33.18
YNL091W,chrXIV,NST1,0,0,3723,0.0,0.3937684662906258,14.8,1.0887496192796078,0.0,28.65
YNL092W,chrXIV,YNL092W,1,1,1203,0.0008312551953449,0.4056525353283458,1.29,0.6084189048915472,0.0,30.05
YNL093W,chrXIV,YPT53,0,0,663,0.0,0.3996983408748115,4.3,0.1921322857552254,0.0,30.15
YNL094W,chrXIV,APP1,0,0,1764,0.0,0.4007936507936508,4.8,2.8499622387025063,0.0,27.84
YNL095C,chrXIV,YNL095C,0,0,1929,0.0,0.4069466044582685,2.78,0.3522425238845795,0.0,27.77
YNL096C,chrXIV,RPS7B,0,0,573,0.0,0.406631762652705,1835.0,38.74667762730376,,29.81
YNL097C,chrXIV,PHO23,0,0,993,0.0,0.4642497482376636,10.4,,0.0,30.49
YNL097C-B,chrXIV,YNL097C-B,0,0,123,0.0,0.3983739837398374,0.259,0.6404409525174152,0.0,31.61
YNL097W-A,chrXIV,YNL097W-A,0,0,156,0.0,0.5064102564102564,0.604,,,30.49
YNL098C,chrXIV,RAS2,0,0,969,0.0,0.4458204334365325,230.0,12.424554478837871,0.0,31.43
YNL099C,chrXIV,OCA1,0,0,717,0.0,0.4142259414225941,23.7,2.177499238559215,0.0,31.62
YNL100W,chrXIV,MIC27,0,0,705,0.0,0.3929078014184397,21.2,1.6331244289194151,0.0,31.49
YNL101W,chrXIV,AVT4,0,0,2142,0.0,0.3814192343604108,2.39,0.8966173335243822,0.0,31.35
YNL102W,chrXIV,POL1,0,0,4407,0.0,0.3762196505559337,17.5,1.408970095538315,1.0,33.42
YNL103W,chrXIV,MET4,0,0,2019,0.0,0.4096087171867261,17.8,1.505036238415928,1.0,33.58
YNL103W-A,chrXIV,YNL103W-A,0,0,90,0.0,0.3444444444444444,,,,34.05
YNL104C,chrXIV,LEU4,1,1,1860,0.0005376344086021,0.4381720430107527,333.0,6.564519763303515,0.0,31.63
YNL105W,chrXIV,RRT16,0,0,429,0.0,0.3659673659673659,0.443,,0.0,31.04
YNL106C,chrXIV,INP52,0,0,3552,0.0,0.3949887387387387,7.73,0.3842645715104506,0.0,30.13
YNL107W,chrXIV,YAF9,0,0,681,0.0,0.368575624082232,9.0,1.0247055240278655,0.0,31.12
YNL108C,chrXIV,YNL108C,0,0,813,0.0,0.4095940959409594,66.6,,0.0,31.82
YNL109W,chrXIV,YNL109W,0,0,546,0.0,0.3809523809523809,0.825,,,31.82
YNL110C,chrXIV,NOP15,0,0,663,0.0,0.3619909502262443,83.4,4.130844143737323,1.0,27.54
YNL111C,chrXIV,CYB5,0,0,363,0.0,0.3856749311294766,76.6,1.0567275716537363,,28.58
YNL112W,chrXIV,DBP2,0,0,1641,0.0,0.4271785496648385,496.0,4.867351239132375,1.0,26.71
YNL113W,chrXIV,RPC19,0,0,429,0.0,0.4032634032634032,374.0,4.451064619996048,1.0,26.91
YNL114C,chrXIV,YNL114C,0,0,372,0.0,0.4086021505376344,0.509,,1.0,26.91
YNL115C,chrXIV,YNL115C,0,0,1935,0.0,0.3958656330749354,17.7,0.5763968572656736,0.0,27.81
YNL116W,chrXIV,DMA2,0,0,1569,0.0,0.4282982791586998,7.02,0.2561763810069664,0.0,27.29
YNL117W,chrXIV,MLS1,0,0,1665,0.0,0.4168168168168168,78.0,0.1921322857552254,0.0,28.74
YNL118C,chrXIV,DCP2,0,0,2913,0.0,0.375214555441126,50.5,7.236982763446806,1.0,31.64
