locus_tag,gene_name,mutation_count,mutated,CDS_length_bp,mutation_density,gc_content,strand,protein_abundance,rna_level,essential,ori_distance
b3689,yidR,0,0,1245,0.0,0.5534136546184739,-,15.2,4.6958721368086325,0.0,0.02543749509872778
b3690,cbrA,0,0,1062,0.0,0.5150659133709982,+,0.682,2.0459730588749645,0.0,0.024910096663860196
b3691,dgoT,0,0,1290,0.0,0.5310077519379846,-,0.608,1.864186159754927,0.0,0.024403811401630282
b3693,dgoK,0,0,876,0.0,0.54337899543379,-,0.256,3.1823854479031097,0.0,0.023132281351553284
b3696,yidX,0,0,654,0.0,0.4311926605504587,+,0.087,3.93043959627279,0.0,0.02238642621204692
b3697,yidA,0,0,810,0.0,0.5123456790123457,-,125.0,6.950470044163335,0.0,0.022050338974141104
b3698,yidB,0,0,396,0.0,0.5151515151515151,-,244.0,6.074274586080315,0.0,0.02174010460068958
b3699,gyrB,0,0,2412,0.0,0.5505804311774462,-,331.0,7.521771454651156,1.0,0.021030874352493466
b3700,recF,0,0,1071,0.0,0.5518207282913166,-,4.52,5.197141428965183,0.0,0.020267353088943334
b3701,dnaN,0,0,1098,0.0,0.5437158469945356,-,192.0,7.159348043134528,1.0,0.019798985361246385
b3702,dnaA,0,0,1401,0.0,0.5417558886509636,-,26.9,7.722403363282402,1.0,0.019257798732003176
b3703,rpmH,0,0,138,0.0,0.5289855072463768,+,2090.0,10.339078441099195,1.0,0.018663613730628664
b3704,rnpA,0,0,357,0.0,0.5602240896358543,+,29.1,8.884808837386531,1.0,0.018548999364881295
b3705,yidC,0,0,1644,0.0,0.5371046228710462,+,150.0,8.43736117306775,1.0,0.018020308286790996
b3706,mnmE,1,1,1362,0.000734214390602,0.5646108663729809,+,91.0,6.367508424881608,0.0,0.017326158876193216
b3707,tnaC,0,0,72,0.0,0.3472222222222222,+,,,0.0,0.016911651282776045
b3708,tnaA,0,0,1413,0.0,0.5095541401273885,+,1646.0,2.1564894615436194,0.0,0.01649585104613616
b3709,tnaB,0,0,1245,0.0,0.465863453815261,+,4.46,0.954054003725512,0.0,0.015883138158569406
b3710,mdtL,0,0,1173,0.0,0.5311167945439045,+,0.413,2.261615666843369,0.0,0.01530446487586747
b3711,yidZ,0,0,957,0.0,0.5235109717868338,+,0.12,4.150182333379842,0.0,0.014855486796511242
b3712,yieE,0,0,747,0.0,0.5234270414993306,+,0.994,5.760000097111996,0.0,0.014419866030456398
b3713,chrR,0,0,564,0.0,0.5301418439716312,+,902.0,6.976641569400964,0.0,0.014126866899974406
b3714,purP,0,0,1335,0.0,0.5385767790262173,-,5.67,7.110076899343099,0.0,0.013693831420364991
b3715,yieH,0,0,663,0.0,0.4811463046757164,+,0.841,5.226736458253153,0.0,0.013191424087803221
b3716,cbrB,0,0,465,0.0,0.4408602150537634,+,,3.79586147407409,0.0,0.012918676367810427
b3717,cbrC,0,0,585,0.0,0.4461538461538462,+,0.144,4.374311444811701,0.0,0.01267048886904921
b3718,yieK,0,0,720,0.0,0.4972222222222222,-,1.25,2.4079430276083142,0.0,0.012361547138820404
b3719,yieL,0,0,1167,0.0,0.5012853470437018,-,2.81,1.859009204493358,0.0,0.011947901307551708
b3720,bglH,0,0,1614,0.0,0.4522924411400247,-,0.164,1.232167927788952,0.0,0.01133605018213343
b3721,bglB,0,0,1410,0.0,0.4865248226950354,-,,1.2425468919145168,0.0,0.010653965441614321
b3722,bglF,0,0,1875,0.0,0.5125333333333333,-,0.908,0.8427808070034131,0.0,0.009937410215156156
b3723,bglG,0,0,834,0.0,0.4292565947242206,-,0.292,0.90721510095498,0.0,0.009294966533466963
b3724,phoU,0,0,723,0.0,0.5283540802213001,-,120.0,6.367371909864199,0.0,0.008835647308329017
b3725,pstB,0,0,771,0.0,0.5239948119325551,-,93.6,6.305820925541054,0.0,0.008506454167611014
b3726,pstA,0,0,888,0.0,0.5630630630630631,-,4.07,5.240281313964098,0.0,0.008069109877259218
b3727,pstC,0,0,957,0.0,0.54858934169279,-,44.8,5.009810380097693,0.0,0.0076709757646630985
b3728,pstS,0,0,1038,0.0,0.5163776493256262,-,595.0,6.432671306829425,0.0,0.007202608036966149
b3729,glmS,1,1,1827,0.0005473453749315,0.5363984674329502,-,568.0,8.763221723541857,1.0,0.006449427919197734
b3730,glmU,0,0,1368,0.0,0.527046783625731,-,136.0,8.32480386114077,1.0,0.005690215466389983
b3731,atpC,0,0,417,0.0,0.5563549160671463,-,1118.0,10.356667292039411,0.0,0.0051529067668149185
b3732,atpD,0,0,1380,0.0,0.5485507246376812,-,3831.0,10.54936442648152,0.0,0.0047556344163672765
b3733,atpG,0,0,861,0.0,0.5365853658536586,-,1080.0,10.460618672316183,0.0,0.004260552062067557
b3734,atpA,0,0,1539,0.0,0.5347628330084471,-,2836.0,10.55211299641188,0.0,0.0037206580760470627
b3735,atpH,0,0,531,0.0,0.5216572504708098,-,983.0,10.49484555133114,0.0,0.0032682329480969276
b3736,atpF,0,0,468,0.0,0.532051282051282,-,1126.0,11.026245700101448,0.0,0.003045467432715766
b3737,atpE,0,0,237,0.0,0.5443037974683544,-,795.0,11.195519163905184,0.0,0.0028662209058326646
b3738,atpB,0,0,813,0.0,0.5043050430504306,-,68.4,10.04089409992732,0.0,0.002618895169219924
b3739,atpI,0,0,378,0.0,0.5264550264550265,-,5.74,8.729189425047776,0.0,0.0023573503571573226
b3740,rsmG,0,0,621,0.0,0.4895330112721417,-,28.1,5.556138239235931,0.0,0.0018756253161589882
b3741,mnmG,0,0,1887,0.0,0.5447800741918389,-,36.7,6.684431699498233,0.0,0.0013068622981645328
b3742,mioC,0,0,441,0.0,0.5034013605442177,-,332.0,8.47982646513096,0.0,0.000641151038466477
b3743,asnC,0,0,456,0.0,0.4956140350877193,-,190.0,4.852508871036009,0.0,0.00040804437730359796
b3744,asnA,0,0,990,0.0,0.5666666666666667,+,295.0,5.803716039863403,0.0,3.0161675196675668e-05
b3745,viaA,1,1,1449,0.0006901311249137,0.52864044168392,-,9.46,5.102807365321486,0.0,0.0004980985218193867
b3746,ravA,0,0,1494,0.0,0.4979919678714859,-,13.0,5.780670851534806,0.0,0.0011306319388010994
b3747,kup,1,1,1866,0.0005359056806002,0.515005359056806,+,2.32,4.912843085875578,0.0,0.0019514603852249157
b3748,rbsD,0,0,417,0.0,0.4772182254196642,+,275.0,5.671250366983999,0.0,0.0025159145924769886
b3749,rbsA,0,0,1503,0.0,0.5129740518962076,+,19.8,4.456789727216522,0.0,0.002933869234488066
b3750,rbsC,0,0,963,0.0,0.5358255451713395,+,3.98,5.150813304012757,0.0,0.0034681617665434632
b3751,rbsB,0,0,888,0.0,0.5292792792792793,+,1955.0,7.310302012207878,0.0,0.003878791430292491
b3752,rbsK,0,0,927,0.0,0.5199568500539374,+,56.2,5.720704641371199,0.0,0.004324753342129052
b3753,rbsR,0,0,990,0.0,0.5070707070707071,+,0.181,3.99980787546028,0.0,0.004740553578768938
b3754,hsrA,0,0,1425,0.0,0.4919298245614035,-,0.129,3.938350957386481,0.0,0.0052468388409988515
b3755,yieP,0,0,690,0.0,0.4942028985507246,-,35.5,6.693784585247399,0.0,0.0057134830443988475
b3764,yifE,0,0,336,0.0,0.4851190476190476,+,1378.0,9.283730457967858,0.0,0.008847711978407688
b3765,yifB,0,0,1518,0.0,0.5098814229249012,-,,2.281950208154457,0.0,0.009258772523230954
b3766,ilvL,0,0,96,0.0,0.5416666666666666,+,,,0.0,0.00975945633149577
b3769,ilvM,0,0,261,0.0,0.4942528735632184,+,,6.293467239825307,0.0,0.010604414118076926
b3770,ilvE,1,1,927,0.0010787486515641,0.5512405609492989,+,291.0,8.08619845471011,0.0,0.010869836859807672
b3771,ilvD,0,0,1848,0.0,0.5643939393939394,+,79.9,7.129693295869076,0.0,0.011496768822824287
b3772,ilvA,0,0,1542,0.0,0.5881971465629053,+,20.0,6.487031079475773,0.0,0.012229266649029269
b3773,ilvY,0,0,891,0.0,0.5768799102132436,-,1.38,4.158729337212131,0.0,0.012776485613311812
b3774,ilvC,0,0,1473,0.0,0.5390359809911744,+,2371.0,10.937753773300818,0.0,0.013351280966345603
b3775,ppiC,0,0,279,0.0,0.5232974910394266,-,357.0,6.88471926724904,0.0,0.013767081202985488
b3777,yifN,0,0,447,0.0,0.4317673378076063,-,,5.046760266389421,,0.014010098128855846
b3778,rep,0,0,2019,0.0,0.5354135710747895,+,7.25,5.301974535581174,0.0,0.01463530656757551
b3779,gpp,0,0,1482,0.0,0.5377867746288799,-,10.8,7.025652707790242,0.0,0.015410892501204313
b3780,rhlB,0,0,1263,0.0,0.5265241488519399,-,227.0,8.548320881897153,0.0,0.016061522923304032
b3781,trxA,0,0,327,0.0,0.5137614678899083,+,1792.0,10.725660549710964,0.0,0.0164613805601971
b3783,rho,0,0,1257,0.0,0.5043754972155927,+,1369.0,9.28311273223413,1.0,0.016944398244418152
b3784,wecA,0,0,1101,0.0,0.4959128065395095,+,0.708,6.8563072250712205,0.0,0.01755668025091067
b3785,wzzE,0,0,1044,0.0,0.5277777777777778,+,39.4,6.63566523559064,0.0,0.018025047978607617
b3786,wecB,0,0,1128,0.0,0.526595744680851,+,33.4,6.469167275006325,0.0,0.018517975927536144
b3787,wecC,0,0,1260,0.0,0.5380952380952381,+,12.6,6.249149138700136,0.0,0.019032017049102345
b3788,rffG,0,0,1065,0.0,0.5389671361502347,+,7.87,6.044905702945009,0.0,0.019533562619515638
b3789,rffH,0,0,879,0.0,0.5517633674630261,+,18.0,6.003961600279945,0.0,0.019961427526234195
b3790,wecD,0,0,672,0.0,0.5565476190476191,+,0.341,5.226678771736261,0.0,0.02028717361835829
b3791,wecE,0,0,1128,0.0,0.5443262411347518,+,24.9,5.856872636705897,0.0,0.02067798275269236
b3792,wzxE,0,0,1248,0.0,0.5368589743589743,+,0.577,4.95486032383904,0.0,0.02119159299318432
b3793,wzyE,0,0,1350,0.0,0.5251851851851852,+,0.093,3.98744504240021,0.0,0.022214504663425866
b3794,wecG,0,0,738,0.0,0.532520325203252,+,22.6,5.291760774986093,0.0,0.022666498910301765
b3795,yifK,0,0,1383,0.0,0.5357917570498916,+,9.3,6.144491416399098,0.0,0.02320639289632226
b3800,aslB,0,0,1233,0.0,0.527169505271695,+,0.219,1.9552428063637808,0.0,0.024066431520501752
b3801,aslA,0,0,1653,0.0,0.5329703569267997,-,0.114,2.9540968357744672,0.0,0.024757564763579862
b3802,hemY,0,0,1194,0.0,0.550251256281407,-,95.9,6.879778765647154,0.0,0.025664569424851326
b3803,hemX,0,0,1179,0.0,0.5351993214588634,-,180.0,6.790704382930946,0.0,0.02617774878426905
b3804,hemD,0,0,738,0.0,0.5311653116531165,-,13.4,6.541150724750635,1.0,0.026601304880245223
b3805,hemC,0,0,939,0.0,0.5623003194888179,-,22.4,7.258366952930113,1.0,0.026961952339382617
b3806,cyaA,0,0,2544,0.0,0.5196540880503144,+,12.3,8.093407176357,0.0,0.027880159908584272
b3807,cyaY,1,1,318,0.0031446540880503,0.5440251572327044,-,191.0,6.336308490308046,0.0,0.028514847730937175
b3809,dapF,0,0,822,0.0,0.5523114355231143,+,62.9,6.900140809619455,0.0,0.029064221100590912
b3810,yigA,0,0,705,0.0,0.5588652482269504,+,12.4,6.41474658964805,0.0,0.029392552479160436
b3811,xerC,0,0,894,0.0,0.5413870246085011,+,3.75,6.5978182625244415,0.0,0.029736826457476776
b3812,yigB,0,0,714,0.0,0.5602240896358543,+,35.2,6.236165914617332,0.0,0.030084116603312786
b3813,uvrD,0,0,2160,0.0,0.5777777777777777,+,37.2,6.201299839556951,0.0,0.0307403484793776
b3816,corA,0,0,948,0.0,0.5284810126582279,+,139.0,6.811589877366489,0.0,0.03196275808699144
b3817,yigF,0,0,378,0.0,0.3492063492063492,-,0.881,2.8058396303577022,0.0,0.0322678218875521
b3818,yigG,0,0,378,0.0,0.328042328042328,-,1.6,1.077235558535817,0.0,0.03243758903080197
b3819,rarD,0,0,888,0.0,0.5078828828828829,-,0.015,4.230850576143638,0.0,0.032752132214995865
b3820,yigI,0,0,465,0.0,0.5333333333333333,-,49.5,6.125014202690076,0.0,0.03306667539918977
b3821,pldA,0,0,867,0.0,0.5132641291810842,+,25.3,6.225754596268662,0.0,0.033425599334030213
b3822,recQ,0,0,1827,0.0,0.5517241379310345,+,4.76,5.555574170352722,0.0,0.03406416508605126
b3823,rhtC,0,0,618,0.0,0.5258899676375405,+,0.469,6.201302325706881,0.0,0.034619570790744326
b3824,rhtB,1,1,618,0.0016181229773462,0.5226537216828478,-,0.082,5.744307794253755,0.0,0.034913431683374796
b3825,pldB,0,0,1020,0.0,0.5392156862745098,+,7.49,6.700400333585193,0.0,0.03531501284456482
b3826,yigL,0,0,798,0.0,0.5175438596491229,+,32.6,6.066976218693881,0.0,0.03571099255178975
b3827,yigM,0,0,897,0.0,0.5574136008918618,+,,4.29931247107341,0.0,0.03610955754546011
b3828,metR,0,0,951,0.0,0.5646687697160884,-,8.8,6.044196935721017,0.0,0.03646029473989002
b3829,metE,0,0,2259,0.0,0.5630810092961488,+,2264.0,11.522923505091146,0.0,0.03725483944078531
b3830,ysgA,0,0,813,0.0,0.5473554735547356,-,390.0,7.317338416115274,0.0,0.03793476977593322
b3831,udp,0,0,759,0.0,0.5428194993412385,+,2060.0,8.306688761147296,0.0,0.03838719490388336
b3832,rmuC,0,0,1425,0.0,0.5312280701754386,+,3.63,4.106776625343118,0.0,0.03891933303056756
b3833,ubiE,0,0,753,0.0,0.5219123505976095,+,304.0,7.766618201852134,0.0,0.0394303579846141
b3834,yigP,0,0,603,0.0,0.5588723051409619,+,25.1,6.885035006242029,0.0,0.039729389450135426
b3835,ubiB,0,0,1638,0.0,0.5,+,10.1,5.984913388280533,0.0,0.04021197625328224
b3836,tatA,0,0,267,0.0,0.4606741573033708,+,295.0,9.040676202709822,0.0,0.040657076402970324
b3838,tatB,0,0,513,0.0,0.557504873294347,+,80.6,8.25603193611487,0.0,0.040827705308368656
b3839,tatC,0,0,774,0.0,0.5180878552971576,+,47.5,6.730879246541167,,0.04110734712554927
b3842,rfaH,0,0,486,0.0,0.5,-,12.5,6.3068410687335295,0.0,0.0417334173264174
b3843,ubiD,0,0,1491,0.0,0.5385647216633133,+,88.9,7.347446236970263,0.0,0.04223194672931103
b3844,fre,0,0,699,0.0,0.5293276108726752,+,93.9,7.686371668038516,0.0,0.04272444379716532
b3845,fadA,0,0,1161,0.0,0.5788113695090439,-,241.0,3.741411734724455,0.0,0.04329019064764011
b3846,fadB,0,0,2187,0.0,0.5528120713305898,-,331.0,3.439709427088782,0.0,0.04401665613880575
b3847,pepQ,2,1,1329,0.00150489089541,0.5372460496613995,+,402.0,7.648067968077663,0.0,0.044856874233570286
b3848,yigZ,0,0,612,0.0,0.5588235294117647,+,2.97,6.191803386734042,0.0,0.04527612151880408
b3849,trkH,0,0,1449,0.0,0.5314009661835749,+,0.046,5.799290693393533,0.0,0.04573759514931322
b3850,hemG,0,0,543,0.0,0.5211786372007366,+,47.8,6.510559497128509,1.0,0.046172785034293826
b3856,mobB,0,0,525,0.0,0.4895238095238095,-,2.66,4.482317465513899,0.0,0.04888259611017801
b3857,mobA,0,0,582,0.0,0.5017182130584192,-,15.7,5.360821884062245,0.0,0.04911441012811818
b3858,yihD,0,0,267,0.0,0.4681647940074906,+,772.0,7.882663442264497,0.0,0.049328127140940335
b3859,rdoA,0,0,984,0.0,0.4878048780487805,+,2.53,6.910664952689413,0.0,0.049631898298278285
b3860,dsbA,0,0,624,0.0,0.4823717948717949,+,420.0,8.687170436546682,0.0,0.049986513422376345
b3861,yihF,0,0,1428,0.0,0.4173669467787115,+,0.309,1.795055393126676,0.0,0.05049624573320016
b3862,yihG,0,0,930,0.0,0.4526881720430107,-,1.82,3.990339428823456,0.0,0.05102278240591927
b3863,polA,0,0,2784,0.0,0.5201149425287356,+,251.0,6.543733505107447,,0.05198063103395084
b3865,yihA,0,0,630,0.0,0.5190476190476191,-,178.0,7.177881718314404,1.0,0.05288117247910873
b3866,yihI,0,0,507,0.0,0.5266272189349113,+,289.0,7.612872624752286,0.0,0.05337754747663116
b3867,hemN,0,0,1371,0.0,0.5324580598103574,+,11.4,6.4702464099712405,0.0,0.05386444309052036
b3868,glnG,0,0,1407,0.0,0.5700071073205402,-,50.7,5.879023149722527,0.0,0.054658126029267166
b3869,glnL,0,0,1047,0.0,0.55396370582617,-,22.0,6.317705766837914,0.0,0.0551928494423968
b3870,glnA,0,0,1407,0.0,0.5302061122956645,-,1407.0,9.833247999115857,0.0,0.05584563426986771
b3871,typA,0,0,1821,0.0,0.5354200988467874,+,584.0,9.371605337994698,0.0,0.05670265672652754
b3872,yihL,0,0,708,0.0,0.4915254237288136,+,1.62,3.330051303333945,0.0,0.05734208424069706
b3873,yihM,0,0,978,0.0,0.4406952965235173,+,8.09,3.3807071954384686,0.0,0.05770962579702227
b3874,yihN,1,1,1263,0.0007917656373713,0.4513064133016627,+,6.67,1.9451317843631275,0.0,0.05823702423188985
b3875,ompL,0,0,690,0.0,0.408695652173913,-,0.225,0.8304845103214639,0.0,0.05869806698132475
b3876,yihO,0,0,1401,0.0,0.4511063526052819,-,0.049,1.3520306642764577,0.0,0.05917849937910037
b3877,yihP,0,0,1383,0.0,0.5249457700650759,-,,1.1730624994264829,0.0,0.0597976754827807
b3878,yihQ,0,0,2034,0.0,0.5358898721730581,-,0.532,1.2419659284793323,0.0,0.06055473353021726
b3879,yihR,0,0,924,0.0,0.4837662337662338,-,,1.2336890111262384,0.0,0.061278613734937475
b3880,yihS,0,0,1239,0.0,0.5343018563357547,-,0.173,2.7042497650515527,0.0,0.06179437838080063
b3881,yihT,0,0,876,0.0,0.5399543378995434,-,0.917,2.141981073511869,0.0,0.062258437297755195
b3882,yihU,0,0,894,0.0,0.5548098434004475,-,1.86,1.474250359888116,0.0,0.06265096995638622
b3883,yihV,0,0,894,0.0,0.558165548098434,+,0.004,2.9918851544566487,,0.06310942741937568
b3884,yihW,0,0,783,0.0,0.524904214559387,+,34.5,5.360481048187384,0.0,0.0634860174782599
b3885,yihX,0,0,597,0.0,0.507537688442211,+,108.0,6.310028251887795,0.0,0.06382684440798234
b3886,yihY,1,1,870,0.0011494252873563,0.5091954022988506,+,0.27,5.507763025748211,0.0,0.06414138759217623
b3887,dtd,0,0,435,0.0,0.5517241379310345,+,135.0,6.837664097649344,0.0,0.06442189117150532
b3888,yiiD,1,1,987,0.0010131712259371,0.5511651469098278,+,78.5,6.5465263703045045,0.0,0.06472781673421446
b3889,yiiE,0,0,210,0.0,0.4666666666666667,+,1.01,0.7329794461193901,0.0,0.06535690310260227
b3890,yiiF,0,0,216,0.0,0.4675925925925926,+,0.094,3.977394282803475,0.0,0.06555381575352913
b3891,fdhE,0,0,927,0.0,0.5480043149946062,-,73.7,6.342473293277237,0.0,0.06594290136356624
b3892,fdoI,0,0,633,0.0,0.5260663507109005,-,27.4,5.285587549615072,0.0,0.06627855772039783
b3893,fdoH,0,0,900,0.0,0.5555555555555556,-,61.8,5.053423092597361,0.0,0.0666086126232643
b3894,fdoG,0,0,3048,0.0,0.551509186351706,-,87.8,6.465671047241736,0.0,0.06746563507992413
b3895,fdhD,0,0,831,0.0,0.53309265944645,+,2.52,5.36889982725763,0.0,0.06838556617342274
b3896,yiiG,0,0,1053,0.0,0.4577397910731244,+,12.1,1.8070357145405156,0.0,0.06885824271186207
b3897,frvR,0,0,1746,0.0,0.5005727376861397,-,8.48,1.422503872413365,0.0,0.06948388203165597
b3898,frvX,0,0,1068,0.0,0.5271535580524345,-,0.169,2.6087382054004604,0.0,0.07009099346525763
b3899,frvB,0,0,1449,0.0,0.559696342305038,-,2.64,1.1699629910179103,0.0,0.0706295948080554
b3900,frvA,1,1,444,0.0022522522522522,0.5045045045045045,-,2.03,1.0008388447402397,0.0,0.0710432406393241
b3901,rhaM,0,0,312,0.0,0.5128205128205128,-,,1.0273964088179812,0.0,0.07133667065088033
b3902,rhaD,0,0,822,0.0,0.559610705596107,-,0.336,1.3865024225134015,0.0,0.07158615079286426
b3903,rhaA,0,0,1257,0.0,0.5624502784407319,-,0.147,1.1793152593732916,0.0,0.0722290253556277
b3904,rhaB,0,0,1467,0.0,0.5480572597137015,-,3.8,0.7936132508952918,0.0,0.07281545449766592
b3905,rhaS,0,0,834,0.0,0.5203836930455635,+,0.509,1.944164202215327,0.0,0.0734363541256432
b3906,rhaR,0,0,846,0.0,0.5035460992907801,+,3.32,1.6025042606909443,0.0,0.07383104118964541
b3907,rhaT,0,0,1032,0.0,0.5184108527131783,-,,2.6286814441107182,0.0,0.07423520763728086
b3908,sodA,0,0,618,0.0,0.5355987055016181,+,5760.0,10.762020684028274,0.0,0.07471434739183377
b3909,kdgT,0,0,981,0.0,0.5290519877675841,+,0.498,2.8047025737731555,0.0,0.07517151221160052
b3910,yiiM,0,0,672,0.0,0.5327380952380952,+,139.0,6.187730755284544,0.0,0.0755929139022055
b3911,cpxA,0,0,1371,0.0,0.5470459518599562,-,7.69,6.714899757058185,0.0,0.07607937863502046
b3912,cpxR,0,0,696,0.0,0.514367816091954,-,804.0,8.044102140743876,0.0,0.07652447878470854
b3915,fieF,0,0,900,0.0,0.5233333333333333,+,3.23,6.948204751393586,0.0,0.07721345762241547
b3916,pfkA,0,0,960,0.0,0.5364583333333334,+,868.0,9.5303594279095,0.0,0.07769302825804261
b3917,sbp,0,0,987,0.0,0.5065856129685917,+,21.4,5.934060572311057,0.0,0.07825101924918111
b3918,cdh,0,0,753,0.0,0.4887118193891102,+,5.56,4.298590996798317,0.0,0.07867285182086033
b3919,tpiA,0,0,765,0.0,0.5281045751633987,-,2326.0,10.063788500216706,0.0,0.07902445077743872
b3920,yiiQ,0,0,597,0.0,0.4924623115577889,-,14.3,5.910847533206619,0.0,0.07936527770716116
b3921,yiiR,0,0,438,0.0,0.4977168949771689,+,,5.091430601910898,0.0,0.0796328548542631
b3922,yiiS,0,0,297,0.0,0.4646464646464646,+,260.0,7.554730067272769,0.0,0.0798831967583955
b3923,uspD,0,0,426,0.0,0.4342723004694835,+,286.0,7.76058784055714,0.0,0.08005167125842265
b3924,fpr,0,0,744,0.0,0.5376344086021505,-,122.0,7.114040215213247,0.0,0.08030675285437168
b3925,glpX,0,0,1008,0.0,0.5684523809523809,-,20.9,5.470824264363808,0.0,0.08072686190175395
b3926,glpK,0,0,1506,0.0,0.5418326693227091,-,884.0,4.417773110100194,0.0,0.08132751011924202
b3927,glpF,0,0,843,0.0,0.5112692763938316,-,47.3,3.078762293378336,0.0,0.08184413652725366
b3928,zapB,0,0,243,0.0,0.48559670781893,+,2865.0,10.11741433443562,0.0,0.08226209116926474
b3929,rraA,0,0,483,0.0,0.5238095238095238,-,445.0,8.942324678953055,0.0,0.08245598765267194
b3930,menA,0,0,924,0.0,0.5357142857142857,-,2.56,5.265198565837673,0.0,0.08280026163098828
b3931,hslU,0,0,1329,0.0,0.527464258841234,-,422.0,7.672040949083503,0.0,0.08331516451470296
b3932,hslV,0,0,528,0.0,0.5303030303030303,-,193.0,7.42018971951902,0.0,0.08372062360556112
b3933,ftsN,0,0,957,0.0,0.5747126436781609,-,29.0,6.950515523266944,1.0,0.08408127106469852
b3934,cytR,0,0,1023,0.0,0.5219941348973607,-,5.2,5.839526889522329,0.0,0.08454834614917275
b3935,priA,0,0,2196,0.0,0.575591985428051,-,1.04,4.745339632885955,1.0,0.08531014388842593
b3936,rpmE,0,0,210,0.0,0.5,+,1219.0,10.856711762423547,0.0,0.08591682444095335
b3937,yiiX,0,0,606,0.0,0.5264026402640264,-,0.141,4.9396738851346615,0.0,0.08611976942691955
b3938,metJ,0,0,315,0.0,0.5238095238095238,-,543.0,8.49527154260466,0.0,0.08639811860087744
b3939,metB,0,0,1158,0.0,0.5509499136442142,+,247.0,6.817435976635986,0.0,0.08683589377230348
b3940,metL,0,0,2430,0.0,0.5839506172839506,+,61.9,6.622163417436596,0.0,0.08761104882485804
b3941,metF,0,0,888,0.0,0.5202702702702703,+,333.0,7.930420031717851,0.0,0.08847711978407688
b3942,katG,0,0,2178,0.0,0.5583103764921947,+,1384.0,8.060325894604832,0.0,0.08928028210645693
b3943,yijE,0,0,903,0.0,0.5415282392026578,+,0.395,3.451392828569209,0.0,0.08998477266283642
b3944,yijF,0,0,615,0.0,0.5284552845528455,-,0.062,1.3977114632833427,0.0,0.09032430694933614
b3945,gldA,0,0,1101,0.0,0.5485921889191644,-,322.0,4.717755801568839,0.0,0.09081335696859652
b3946,fsaB,0,0,660,0.0,0.5363636363636364,-,4.95,2.382486038819914,0.0,0.0911985646489655
b3947,ptsA,0,0,2499,0.0,0.5542216886754702,-,4.55,1.1327567583038831,,0.09188495820022699
b3949,frwC,0,0,1077,0.0,0.5431754874651811,+,1.51,0.841879962897269,0.0,0.09278937757505303
b3950,frwB,0,0,318,0.0,0.4968553459119497,+,24.0,1.6069988780375386,0.0,0.09309745754313335
b3951,pflD,1,1,2295,0.0004357298474945,0.5320261437908497,+,0.59,2.2969011261895016,0.0,0.09368302492302309
b3952,pflC,0,0,876,0.0,0.5513698630136986,+,16.6,2.145050951595269,0.0,0.0943526141123893
b3953,frwD,0,0,339,0.0,0.5634218289085545,+,0.493,2.093218450953091,0.0,0.09461588244874886
b3954,yijO,0,0,849,0.0,0.5323910482921084,-,1.64,4.142909530833121,0.0,0.09486708611502974
b3955,eptC,0,0,1731,0.0,0.5008665511265165,-,19.3,6.640921036349538,0.0,0.09551642389390674
b3956,ppc,1,1,2649,0.0003775009437523,0.5571913929784824,-,839.0,9.39661610209696,0.0,0.09653933556414829
